date,new_cases,new_deaths,total_cases,total_deaths,continent
2020-01-05,0.0,0.0,0.0,0.0,Asia
2020-01-06,0.0,0.0,0.0,0.0,Asia
2020-01-07,0.0,0.0,0.0,0.0,Asia
2020-01-08,0.0,0.0,0.0,0.0,Asia
2020-01-09,0.0,0.0,0.0,0.0,Asia
2020-01-10,0.0,0.0,0.0,0.0,Asia
2020-01-11,0.0,0.0,0.0,0.0,Asia
2020-01-12,0.0,0.0,0.0,0.0,Asia
2020-01-13,0.0,0.0,0.0,0.0,Asia
2020-01-14,0.0,0.0,0.0,0.0,Asia
2020-01-15,0.0,0.0,0.0,0.0,Asia
2020-01-16,0.0,0.0,0.0,0.0,Asia
2020-01-17,0.0,0.0,0.0,0.0,Asia
2020-01-18,0.0,0.0,0.0,0.0,Asia
2020-01-19,0.0,0.0,0.0,0.0,Asia
2020-01-20,0.0,0.0,0.0,0.0,Asia
2020-01-21,0.0,0.0,0.0,0.0,Asia
2020-01-22,0.0,0.0,0.0,0.0,Asia
2020-01-23,0.0,0.0,0.0,0.0,Asia
2020-01-24,0.0,0.0,0.0,0.0,Asia
2020-01-25,0.0,0.0,0.0,0.0,Asia
2020-01-26,0.0,0.0,0.0,0.0,Asia
2020-01-27,0.0,0.0,0.0,0.0,Asia
2020-01-28,0.0,0.0,0.0,0.0,Asia
2020-01-29,0.0,0.0,0.0,0.0,Asia
2020-01-30,0.0,0.0,0.0,0.0,Asia
2020-01-31,0.0,0.0,0.0,0.0,Asia
2020-02-01,0.0,0.0,0.0,0.0,Asia
2020-02-02,0.0,0.0,0.0,0.0,Asia
2020-02-03,0.0,0.0,0.0,0.0,Asia
2020-02-04,0.0,0.0,0.0,0.0,Asia
2020-02-05,0.0,0.0,0.0,0.0,Asia
2020-02-06,0.0,0.0,0.0,0.0,Asia
2020-02-07,0.0,0.0,0.0,0.0,Asia
2020-02-08,0.0,0.0,0.0,0.0,Asia
2020-02-09,0.0,0.0,0.0,0.0,Asia
2020-02-10,0.0,0.0,0.0,0.0,Asia
2020-02-11,0.0,0.0,0.0,0.0,Asia
2020-02-12,0.0,0.0,0.0,0.0,Asia
2020-02-13,0.0,0.0,0.0,0.0,Asia
2020-02-14,0.0,0.0,0.0,0.0,Asia
2020-02-15,0.0,0.0,0.0,0.0,Asia
2020-02-16,0.0,0.0,0.0,0.0,Asia
2020-02-17,0.0,0.0,0.0,0.0,Asia
2020-02-18,0.0,0.0,0.0,0.0,Asia
2020-02-19,0.0,0.0,0.0,0.0,Asia
2020-02-20,0.0,0.0,0.0,0.0,Asia
2020-02-21,0.0,0.0,0.0,0.0,Asia
2020-02-22,0.0,0.0,0.0,0.0,Asia
2020-02-23,0.0,0.0,0.0,0.0,Asia
2020-02-24,0.0,0.0,0.0,0.0,Asia
2020-02-25,0.0,0.0,0.0,0.0,Asia
2020-02-26,0.0,0.0,0.0,0.0,Asia
2020-02-27,0.0,0.0,0.0,0.0,Asia
2020-02-28,0.0,0.0,0.0,0.0,Asia
2020-02-29,0.0,0.0,0.0,0.0,Asia
2020-03-01,1.0,0.0,1.0,0.0,Asia
2020-03-02,0.0,0.0,1.0,0.0,Asia
2020-03-03,0.0,0.0,1.0,0.0,Asia
2020-03-04,0.0,0.0,1.0,0.0,Asia
2020-03-05,0.0,0.0,1.0,0.0,Asia
2020-03-06,0.0,0.0,1.0,0.0,Asia
2020-03-07,0.0,0.0,1.0,0.0,Asia
2020-03-08,0.0,0.0,1.0,0.0,Asia
2020-03-09,0.0,0.0,1.0,0.0,Asia
2020-03-10,0.0,0.0,1.0,0.0,Asia
2020-03-11,0.0,0.0,1.0,0.0,Asia
2020-03-12,0.0,0.0,1.0,0.0,Asia
2020-03-13,0.0,0.0,1.0,0.0,Asia
2020-03-14,0.0,0.0,1.0,0.0,Asia
2020-03-15,6.0,0.0,7.0,0.0,Asia
2020-03-16,0.0,0.0,7.0,0.0,Asia
2020-03-17,0.0,0.0,7.0,0.0,Asia
2020-03-18,0.0,0.0,7.0,0.0,Asia
2020-03-19,0.0,0.0,7.0,0.0,Asia
2020-03-20,0.0,0.0,7.0,0.0,Asia
2020-03-21,0.0,0.0,7.0,0.0,Asia
2020-03-22,17.0,0.0,24.0,0.0,Asia
2020-03-23,0.0,0.0,24.0,0.0,Asia
2020-03-24,0.0,0.0,24.0,0.0,Asia
2020-03-25,0.0,0.0,24.0,0.0,Asia
2020-03-26,0.0,0.0,24.0,0.0,Asia
2020-03-27,0.0,0.0,24.0,0.0,Asia
2020-03-28,0.0,0.0,24.0,0.0,Asia
2020-03-29,67.0,2.0,91.0,2.0,Asia
2020-03-30,0.0,0.0,91.0,2.0,Asia
2020-03-31,0.0,0.0,91.0,2.0,Asia
2020-04-01,0.0,0.0,91.0,2.0,Asia
2020-04-02,0.0,0.0,91.0,2.0,Asia
2020-04-03,0.0,0.0,91.0,2.0,Asia
2020-04-04,0.0,0.0,91.0,2.0,Asia
2020-04-05,183.0,3.0,274.0,5.0,Asia
2020-04-06,0.0,0.0,274.0,5.0,Asia
2020-04-07,0.0,0.0,274.0,5.0,Asia
2020-04-08,0.0,0.0,274.0,5.0,Asia
2020-04-09,0.0,0.0,274.0,5.0,Asia
2020-04-10,0.0,0.0,274.0,5.0,Asia
2020-04-11,0.0,0.0,274.0,5.0,Asia
2020-04-12,247.0,10.0,521.0,15.0,Asia
2020-04-13,0.0,0.0,521.0,15.0,Asia
2020-04-14,0.0,0.0,521.0,15.0,Asia
2020-04-15,0.0,0.0,521.0,15.0,Asia
2020-04-16,0.0,0.0,521.0,15.0,Asia
2020-04-17,0.0,0.0,521.0,15.0,Asia
2020-04-18,0.0,0.0,521.0,15.0,Asia
2020-04-19,387.0,15.0,908.0,30.0,Asia
2020-04-20,0.0,0.0,908.0,30.0,Asia
2020-04-21,0.0,0.0,908.0,30.0,Asia
2020-04-22,0.0,0.0,908.0,30.0,Asia
2020-04-23,0.0,0.0,908.0,30.0,Asia
2020-04-24,0.0,0.0,908.0,30.0,Asia
2020-04-25,0.0,0.0,908.0,30.0,Asia
2020-04-26,422.0,13.0,1330.0,43.0,Asia
2020-04-27,0.0,0.0,1330.0,43.0,Asia
2020-04-28,0.0,0.0,1330.0,43.0,Asia
2020-04-29,0.0,0.0,1330.0,43.0,Asia
2020-04-30,0.0,0.0,1330.0,43.0,Asia
2020-05-01,0.0,0.0,1330.0,43.0,Asia
2020-05-02,0.0,0.0,1330.0,43.0,Asia
2020-05-03,841.0,21.0,2171.0,64.0,Asia
2020-05-04,0.0,0.0,2171.0,64.0,Asia
2020-05-05,0.0,0.0,2171.0,64.0,Asia
2020-05-06,0.0,0.0,2171.0,64.0,Asia
2020-05-07,0.0,0.0,2171.0,64.0,Asia
2020-05-08,0.0,0.0,2171.0,64.0,Asia
2020-05-09,0.0,0.0,2171.0,64.0,Asia
2020-05-10,1392.0,41.0,3563.0,105.0,Asia
2020-05-11,0.0,0.0,3563.0,105.0,Asia
2020-05-12,0.0,0.0,3563.0,105.0,Asia
2020-05-13,0.0,0.0,3563.0,105.0,Asia
2020-05-14,0.0,0.0,3563.0,105.0,Asia
2020-05-15,0.0,0.0,3563.0,105.0,Asia
2020-05-16,0.0,0.0,3563.0,105.0,Asia
2020-05-17,2490.0,48.0,6053.0,153.0,Asia
2020-05-18,0.0,0.0,6053.0,153.0,Asia
2020-05-19,0.0,0.0,6053.0,153.0,Asia
2020-05-20,0.0,0.0,6053.0,153.0,Asia
2020-05-21,0.0,0.0,6053.0,153.0,Asia
2020-05-22,0.0,0.0,6053.0,153.0,Asia
2020-05-23,0.0,0.0,6053.0,153.0,Asia
2020-05-24,3813.0,58.0,9866.0,211.0,Asia
2020-05-25,0.0,0.0,9866.0,211.0,Asia
2020-05-26,0.0,0.0,9866.0,211.0,Asia
2020-05-27,0.0,0.0,9866.0,211.0,Asia
2020-05-28,0.0,0.0,9866.0,211.0,Asia
2020-05-29,0.0,0.0,9866.0,211.0,Asia
2020-05-30,0.0,0.0,9866.0,211.0,Asia
2020-05-31,4577.0,37.0,14443.0,248.0,Asia
2020-06-01,0.0,0.0,14443.0,248.0,Asia
2020-06-02,0.0,0.0,14443.0,248.0,Asia
2020-06-03,0.0,0.0,14443.0,248.0,Asia
2020-06-04,0.0,0.0,14443.0,248.0,Asia
2020-06-05,0.0,0.0,14443.0,248.0,Asia
2020-06-06,0.0,0.0,14443.0,248.0,Asia
2020-06-07,5108.0,79.0,19551.0,327.0,Asia
2020-06-08,0.0,0.0,19551.0,327.0,Asia
2020-06-09,0.0,0.0,19551.0,327.0,Asia
2020-06-10,0.0,0.0,19551.0,327.0,Asia
2020-06-11,0.0,0.0,19551.0,327.0,Asia
2020-06-12,0.0,0.0,19551.0,327.0,Asia
2020-06-13,0.0,0.0,19551.0,327.0,Asia
2020-06-14,4551.0,124.0,24102.0,451.0,Asia
2020-06-15,0.0,0.0,24102.0,451.0,Asia
2020-06-16,0.0,0.0,24102.0,451.0,Asia
2020-06-17,0.0,0.0,24102.0,451.0,Asia
2020-06-18,0.0,0.0,24102.0,451.0,Asia
2020-06-19,0.0,0.0,24102.0,451.0,Asia
2020-06-20,0.0,0.0,24102.0,451.0,Asia
2020-06-21,4195.0,97.0,28297.0,548.0,Asia
2020-06-22,0.0,0.0,28297.0,548.0,Asia
2020-06-23,0.0,0.0,28297.0,548.0,Asia
2020-06-24,0.0,0.0,28297.0,548.0,Asia
2020-06-25,0.0,0.0,28297.0,548.0,Asia
2020-06-26,0.0,0.0,28297.0,548.0,Asia
2020-06-27,0.0,0.0,28297.0,548.0,Asia
2020-06-28,2319.0,155.0,30616.0,703.0,Asia
2020-06-29,0.0,0.0,30616.0,703.0,Asia
2020-06-30,0.0,0.0,30616.0,703.0,Asia
2020-07-01,0.0,0.0,30616.0,703.0,Asia
2020-07-02,0.0,0.0,30616.0,703.0,Asia
2020-07-03,0.0,0.0,30616.0,703.0,Asia
2020-07-04,0.0,0.0,30616.0,703.0,Asia
2020-07-05,2056.0,123.0,32672.0,826.0,Asia
2020-07-06,0.0,0.0,32672.0,826.0,Asia
2020-07-07,0.0,0.0,32672.0,826.0,Asia
2020-07-08,0.0,0.0,32672.0,826.0,Asia
2020-07-09,0.0,0.0,32672.0,826.0,Asia
2020-07-10,0.0,0.0,32672.0,826.0,Asia
2020-07-11,0.0,0.0,32672.0,826.0,Asia
2020-07-12,1679.0,149.0,34351.0,975.0,Asia
2020-07-13,0.0,0.0,34351.0,975.0,Asia
2020-07-14,0.0,0.0,34351.0,975.0,Asia
2020-07-15,0.0,0.0,34351.0,975.0,Asia
2020-07-16,0.0,0.0,34351.0,975.0,Asia
2020-07-17,0.0,0.0,34351.0,975.0,Asia
2020-07-18,0.0,0.0,34351.0,975.0,Asia
2020-07-19,938.0,172.0,35289.0,1147.0,Asia
2020-07-20,0.0,0.0,35289.0,1147.0,Asia
2020-07-21,0.0,0.0,35289.0,1147.0,Asia
2020-07-22,0.0,0.0,35289.0,1147.0,Asia
2020-07-23,0.0,0.0,35289.0,1147.0,Asia
2020-07-24,0.0,0.0,35289.0,1147.0,Asia
2020-07-25,0.0,0.0,35289.0,1147.0,Asia
2020-07-26,747.0,99.0,36036.0,1246.0,Asia
2020-07-27,0.0,0.0,36036.0,1246.0,Asia
2020-07-28,0.0,0.0,36036.0,1246.0,Asia
2020-07-29,0.0,0.0,36036.0,1246.0,Asia
2020-07-30,0.0,0.0,36036.0,1246.0,Asia
2020-07-31,0.0,0.0,36036.0,1246.0,Asia
2020-08-01,0.0,0.0,36036.0,1246.0,Asia
2020-08-02,674.0,37.0,36710.0,1283.0,Asia
2020-08-03,0.0,0.0,36710.0,1283.0,Asia
2020-08-04,0.0,0.0,36710.0,1283.0,Asia
2020-08-05,0.0,0.0,36710.0,1283.0,Asia
2020-08-06,0.0,0.0,36710.0,1283.0,Asia
2020-08-07,0.0,0.0,36710.0,1283.0,Asia
2020-08-08,0.0,0.0,36710.0,1283.0,Asia
2020-08-09,305.0,24.0,37015.0,1307.0,Asia
2020-08-10,0.0,0.0,37015.0,1307.0,Asia
2020-08-11,0.0,0.0,37015.0,1307.0,Asia
2020-08-12,0.0,0.0,37015.0,1307.0,Asia
2020-08-13,0.0,0.0,37015.0,1307.0,Asia
2020-08-14,0.0,0.0,37015.0,1307.0,Asia
2020-08-15,0.0,0.0,37015.0,1307.0,Asia
2020-08-16,536.0,63.0,37551.0,1370.0,Asia
2020-08-17,0.0,0.0,37551.0,1370.0,Asia
2020-08-18,0.0,0.0,37551.0,1370.0,Asia
2020-08-19,0.0,0.0,37551.0,1370.0,Asia
2020-08-20,0.0,0.0,37551.0,1370.0,Asia
2020-08-21,0.0,0.0,37551.0,1370.0,Asia
2020-08-22,0.0,0.0,37551.0,1370.0,Asia
2020-08-23,343.0,15.0,37894.0,1385.0,Asia
2020-08-24,0.0,0.0,37894.0,1385.0,Asia
2020-08-25,0.0,0.0,37894.0,1385.0,Asia
2020-08-26,0.0,0.0,37894.0,1385.0,Asia
2020-08-27,0.0,0.0,37894.0,1385.0,Asia
2020-08-28,0.0,0.0,37894.0,1385.0,Asia
2020-08-29,0.0,0.0,37894.0,1385.0,Asia
2020-08-30,249.0,17.0,38143.0,1402.0,Asia
2020-08-31,0.0,0.0,38143.0,1402.0,Asia
2020-09-01,0.0,0.0,38143.0,1402.0,Asia
2020-09-02,0.0,0.0,38143.0,1402.0,Asia
2020-09-03,0.0,0.0,38143.0,1402.0,Asia
2020-09-04,0.0,0.0,38143.0,1402.0,Asia
2020-09-05,0.0,0.0,38143.0,1402.0,Asia
2020-09-06,161.0,7.0,38304.0,1409.0,Asia
2020-09-07,0.0,0.0,38304.0,1409.0,Asia
2020-09-08,0.0,0.0,38304.0,1409.0,Asia
2020-09-09,0.0,0.0,38304.0,1409.0,Asia
2020-09-10,0.0,0.0,38304.0,1409.0,Asia
2020-09-11,0.0,0.0,38304.0,1409.0,Asia
2020-09-12,0.0,0.0,38304.0,1409.0,Asia
2020-09-13,337.0,11.0,38641.0,1420.0,Asia
2020-09-14,0.0,0.0,38641.0,1420.0,Asia
2020-09-15,0.0,0.0,38641.0,1420.0,Asia
2020-09-16,0.0,0.0,38641.0,1420.0,Asia
2020-09-17,0.0,0.0,38641.0,1420.0,Asia
2020-09-18,0.0,0.0,38641.0,1420.0,Asia
2020-09-19,0.0,0.0,38641.0,1420.0,Asia
2020-09-20,278.0,17.0,38919.0,1437.0,Asia
2020-09-21,0.0,0.0,38919.0,1437.0,Asia
2020-09-22,0.0,0.0,38919.0,1437.0,Asia
2020-09-23,0.0,0.0,38919.0,1437.0,Asia
2020-09-24,0.0,0.0,38919.0,1437.0,Asia
2020-09-25,0.0,0.0,38919.0,1437.0,Asia
2020-09-26,0.0,0.0,38919.0,1437.0,Asia
2020-09-27,273.0,16.0,39192.0,1453.0,Asia
2020-09-28,0.0,0.0,39192.0,1453.0,Asia
2020-09-29,0.0,0.0,39192.0,1453.0,Asia
2020-09-30,0.0,0.0,39192.0,1453.0,Asia
2020-10-01,0.0,0.0,39192.0,1453.0,Asia
2020-10-02,0.0,0.0,39192.0,1453.0,Asia
2020-10-03,0.0,0.0,39192.0,1453.0,Asia
2020-10-04,105.0,9.0,39297.0,1462.0,Asia
2020-10-05,0.0,0.0,39297.0,1462.0,Asia
2020-10-06,0.0,0.0,39297.0,1462.0,Asia
2020-10-07,0.0,0.0,39297.0,1462.0,Asia
2020-10-08,0.0,0.0,39297.0,1462.0,Asia
2020-10-09,0.0,0.0,39297.0,1462.0,Asia
2020-10-10,0.0,0.0,39297.0,1462.0,Asia
2020-10-11,406.0,11.0,39703.0,1473.0,Asia
2020-10-12,0.0,0.0,39703.0,1473.0,Asia
2020-10-13,0.0,0.0,39703.0,1473.0,Asia
2020-10-14,0.0,0.0,39703.0,1473.0,Asia
2020-10-15,0.0,0.0,39703.0,1473.0,Asia
2020-10-16,0.0,0.0,39703.0,1473.0,Asia
2020-10-17,0.0,0.0,39703.0,1473.0,Asia
2020-10-18,438.0,15.0,40141.0,1488.0,Asia
2020-10-19,0.0,0.0,40141.0,1488.0,Asia
2020-10-20,0.0,0.0,40141.0,1488.0,Asia
2020-10-21,0.0,0.0,40141.0,1488.0,Asia
2020-10-22,0.0,0.0,40141.0,1488.0,Asia
2020-10-23,0.0,0.0,40141.0,1488.0,Asia
2020-10-24,0.0,0.0,40141.0,1488.0,Asia
2020-10-25,627.0,23.0,40768.0,1511.0,Asia
2020-10-26,0.0,0.0,40768.0,1511.0,Asia
2020-10-27,0.0,0.0,40768.0,1511.0,Asia
2020-10-28,0.0,0.0,40768.0,1511.0,Asia
2020-10-29,0.0,0.0,40768.0,1511.0,Asia
2020-10-30,0.0,0.0,40768.0,1511.0,Asia
2020-10-31,0.0,0.0,40768.0,1511.0,Asia
2020-11-01,657.0,25.0,41425.0,1536.0,Asia
2020-11-02,0.0,0.0,41425.0,1536.0,Asia
2020-11-03,0.0,0.0,41425.0,1536.0,Asia
2020-11-04,0.0,0.0,41425.0,1536.0,Asia
2020-11-05,0.0,0.0,41425.0,1536.0,Asia
2020-11-06,0.0,0.0,41425.0,1536.0,Asia
2020-11-07,0.0,0.0,41425.0,1536.0,Asia
2020-11-08,608.0,20.0,42033.0,1556.0,Asia
2020-11-09,0.0,0.0,42033.0,1556.0,Asia
2020-11-10,0.0,0.0,42033.0,1556.0,Asia
2020-11-11,0.0,0.0,42033.0,1556.0,Asia
2020-11-12,0.0,0.0,42033.0,1556.0,Asia
2020-11-13,0.0,0.0,42033.0,1556.0,Asia
2020-11-14,0.0,0.0,42033.0,1556.0,Asia
2020-11-15,1002.0,49.0,43035.0,1605.0,Asia
2020-11-16,0.0,0.0,43035.0,1605.0,Asia
2020-11-17,0.0,0.0,43035.0,1605.0,Asia
2020-11-18,0.0,0.0,43035.0,1605.0,Asia
2020-11-19,0.0,0.0,43035.0,1605.0,Asia
2020-11-20,0.0,0.0,43035.0,1605.0,Asia
2020-11-21,0.0,0.0,43035.0,1605.0,Asia
2020-11-22,1468.0,70.0,44503.0,1675.0,Asia
2020-11-23,0.0,0.0,44503.0,1675.0,Asia
2020-11-24,0.0,0.0,44503.0,1675.0,Asia
2020-11-25,0.0,0.0,44503.0,1675.0,Asia
2020-11-26,0.0,0.0,44503.0,1675.0,Asia
2020-11-27,0.0,0.0,44503.0,1675.0,Asia
2020-11-28,0.0,0.0,44503.0,1675.0,Asia
2020-11-29,1463.0,77.0,45966.0,1752.0,Asia
2020-11-30,0.0,0.0,45966.0,1752.0,Asia
2020-12-01,0.0,0.0,45966.0,1752.0,Asia
2020-12-02,0.0,0.0,45966.0,1752.0,Asia
2020-12-03,0.0,0.0,45966.0,1752.0,Asia
2020-12-04,0.0,0.0,45966.0,1752.0,Asia
2020-12-05,0.0,0.0,45966.0,1752.0,Asia
2020-12-06,1675.0,113.0,47641.0,1865.0,Asia
2020-12-07,0.0,0.0,47641.0,1865.0,Asia
2020-12-08,0.0,0.0,47641.0,1865.0,Asia
2020-12-09,0.0,0.0,47641.0,1865.0,Asia
2020-12-10,0.0,0.0,47641.0,1865.0,Asia
2020-12-11,0.0,0.0,47641.0,1865.0,Asia
2020-12-12,0.0,0.0,47641.0,1865.0,Asia
2020-12-13,1311.0,95.0,48952.0,1960.0,Asia
2020-12-14,0.0,0.0,48952.0,1960.0,Asia
2020-12-15,0.0,0.0,48952.0,1960.0,Asia
2020-12-16,0.0,0.0,48952.0,1960.0,Asia
2020-12-17,0.0,0.0,48952.0,1960.0,Asia
2020-12-18,0.0,0.0,48952.0,1960.0,Asia
2020-12-19,0.0,0.0,48952.0,1960.0,Asia
2020-12-20,1584.0,94.0,50536.0,2054.0,Asia
2020-12-21,0.0,0.0,50536.0,2054.0,Asia
2020-12-22,0.0,0.0,50536.0,2054.0,Asia
2020-12-23,0.0,0.0,50536.0,2054.0,Asia
2020-12-24,0.0,0.0,50536.0,2054.0,Asia
2020-12-25,0.0,0.0,50536.0,2054.0,Asia
2020-12-26,0.0,0.0,50536.0,2054.0,Asia
2020-12-27,1312.0,104.0,51848.0,2158.0,Asia
2020-12-28,0.0,0.0,51848.0,2158.0,Asia
2020-12-29,0.0,0.0,51848.0,2158.0,Asia
2020-12-30,0.0,0.0,51848.0,2158.0,Asia
2020-12-31,0.0,0.0,51848.0,2158.0,Asia
2021-01-01,0.0,0.0,51848.0,2158.0,Asia
2021-01-02,0.0,0.0,51848.0,2158.0,Asia
2021-01-03,861.0,63.0,52709.0,2221.0,Asia
2021-01-04,0.0,0.0,52709.0,2221.0,Asia
2021-01-05,0.0,0.0,52709.0,2221.0,Asia
2021-01-06,0.0,0.0,52709.0,2221.0,Asia
2021-01-07,0.0,0.0,52709.0,2221.0,Asia
2021-01-08,0.0,0.0,52709.0,2221.0,Asia
2021-01-09,0.0,0.0,52709.0,2221.0,Asia
2021-01-10,780.0,56.0,53489.0,2277.0,Asia
2021-01-11,0.0,0.0,53489.0,2277.0,Asia
2021-01-12,0.0,0.0,53489.0,2277.0,Asia
2021-01-13,0.0,0.0,53489.0,2277.0,Asia
2021-01-14,0.0,0.0,53489.0,2277.0,Asia
2021-01-15,0.0,0.0,53489.0,2277.0,Asia
2021-01-16,0.0,0.0,53489.0,2277.0,Asia
2021-01-17,495.0,62.0,53984.0,2339.0,Asia
2021-01-18,0.0,0.0,53984.0,2339.0,Asia
2021-01-19,0.0,0.0,53984.0,2339.0,Asia
2021-01-20,0.0,0.0,53984.0,2339.0,Asia
2021-01-21,0.0,0.0,53984.0,2339.0,Asia
2021-01-22,0.0,0.0,53984.0,2339.0,Asia
2021-01-23,0.0,0.0,53984.0,2339.0,Asia
2021-01-24,611.0,39.0,54595.0,2378.0,Asia
2021-01-25,0.0,0.0,54595.0,2378.0,Asia
2021-01-26,0.0,0.0,54595.0,2378.0,Asia
2021-01-27,0.0,0.0,54595.0,2378.0,Asia
2021-01-28,0.0,0.0,54595.0,2378.0,Asia
2021-01-29,0.0,0.0,54595.0,2378.0,Asia
2021-01-30,0.0,0.0,54595.0,2378.0,Asia
2021-01-31,428.0,22.0,55023.0,2400.0,Asia
2021-02-01,0.0,0.0,55023.0,2400.0,Asia
2021-02-02,0.0,0.0,55023.0,2400.0,Asia
2021-02-03,0.0,0.0,55023.0,2400.0,Asia
2021-02-04,0.0,0.0,55023.0,2400.0,Asia
2021-02-05,0.0,0.0,55023.0,2400.0,Asia
2021-02-06,0.0,0.0,55023.0,2400.0,Asia
2021-02-07,312.0,10.0,55335.0,2410.0,Asia
2021-02-08,0.0,0.0,55335.0,2410.0,Asia
2021-02-09,0.0,0.0,55335.0,2410.0,Asia
2021-02-10,0.0,0.0,55335.0,2410.0,Asia
2021-02-11,0.0,0.0,55335.0,2410.0,Asia
2021-02-12,0.0,0.0,55335.0,2410.0,Asia
2021-02-13,0.0,0.0,55335.0,2410.0,Asia
2021-02-14,157.0,17.0,55492.0,2427.0,Asia
2021-02-15,0.0,0.0,55492.0,2427.0,Asia
2021-02-16,0.0,0.0,55492.0,2427.0,Asia
2021-02-17,0.0,0.0,55492.0,2427.0,Asia
2021-02-18,0.0,0.0,55492.0,2427.0,Asia
2021-02-19,0.0,0.0,55492.0,2427.0,Asia
2021-02-20,0.0,0.0,55492.0,2427.0,Asia
2021-02-21,112.0,5.0,55604.0,2432.0,Asia
2021-02-22,0.0,0.0,55604.0,2432.0,Asia
2021-02-23,0.0,0.0,55604.0,2432.0,Asia
2021-02-24,0.0,0.0,55604.0,2432.0,Asia
2021-02-25,0.0,0.0,55604.0,2432.0,Asia
2021-02-26,0.0,0.0,55604.0,2432.0,Asia
2021-02-27,0.0,0.0,55604.0,2432.0,Asia
2021-02-28,110.0,11.0,55714.0,2443.0,Asia
2021-03-01,0.0,0.0,55714.0,2443.0,Asia
2021-03-02,0.0,0.0,55714.0,2443.0,Asia
2021-03-03,0.0,0.0,55714.0,2443.0,Asia
2021-03-04,0.0,0.0,55714.0,2443.0,Asia
2021-03-05,0.0,0.0,55714.0,2443.0,Asia
2021-03-06,0.0,0.0,55714.0,2443.0,Asia
2021-03-07,133.0,6.0,55847.0,2449.0,Asia
2021-03-08,0.0,0.0,55847.0,2449.0,Asia
2021-03-09,0.0,0.0,55847.0,2449.0,Asia
2021-03-10,0.0,0.0,55847.0,2449.0,Asia
2021-03-11,0.0,0.0,55847.0,2449.0,Asia
2021-03-12,0.0,0.0,55847.0,2449.0,Asia
2021-03-13,0.0,0.0,55847.0,2449.0,Asia
2021-03-14,138.0,8.0,55985.0,2457.0,Asia
2021-03-15,0.0,0.0,55985.0,2457.0,Asia
2021-03-16,0.0,0.0,55985.0,2457.0,Asia
2021-03-17,0.0,0.0,55985.0,2457.0,Asia
2021-03-18,0.0,0.0,55985.0,2457.0,Asia
2021-03-19,0.0,0.0,55985.0,2457.0,Asia
2021-03-20,0.0,0.0,55985.0,2457.0,Asia
2021-03-21,118.0,6.0,56103.0,2463.0,Asia
2021-03-22,0.0,0.0,56103.0,2463.0,Asia
2021-03-23,0.0,0.0,56103.0,2463.0,Asia
2021-03-24,0.0,0.0,56103.0,2463.0,Asia
2021-03-25,0.0,0.0,56103.0,2463.0,Asia
2021-03-26,0.0,0.0,56103.0,2463.0,Asia
2021-03-27,0.0,0.0,56103.0,2463.0,Asia
2021-03-28,191.0,7.0,56294.0,2470.0,Asia
2021-03-29,0.0,0.0,56294.0,2470.0,Asia
2021-03-30,0.0,0.0,56294.0,2470.0,Asia
2021-03-31,0.0,0.0,56294.0,2470.0,Asia
2021-04-01,0.0,0.0,56294.0,2470.0,Asia
2021-04-02,0.0,0.0,56294.0,2470.0,Asia
2021-04-03,0.0,0.0,56294.0,2470.0,Asia
2021-04-04,382.0,27.0,56676.0,2497.0,Asia
2021-04-05,0.0,0.0,56676.0,2497.0,Asia
2021-04-06,0.0,0.0,56676.0,2497.0,Asia
2021-04-07,0.0,0.0,56676.0,2497.0,Asia
2021-04-08,0.0,0.0,56676.0,2497.0,Asia
2021-04-09,0.0,0.0,56676.0,2497.0,Asia
2021-04-10,0.0,0.0,56676.0,2497.0,Asia
2021-04-11,484.0,24.0,57160.0,2521.0,Asia
2021-04-12,0.0,0.0,57160.0,2521.0,Asia
2021-04-13,0.0,0.0,57160.0,2521.0,Asia
2021-04-14,0.0,0.0,57160.0,2521.0,Asia
2021-04-15,0.0,0.0,57160.0,2521.0,Asia
2021-04-16,0.0,0.0,57160.0,2521.0,Asia
2021-04-17,0.0,0.0,57160.0,2521.0,Asia
2021-04-18,633.0,18.0,57793.0,2539.0,Asia
2021-04-19,0.0,0.0,57793.0,2539.0,Asia
2021-04-20,0.0,0.0,57793.0,2539.0,Asia
2021-04-21,0.0,0.0,57793.0,2539.0,Asia
2021-04-22,0.0,0.0,57793.0,2539.0,Asia
2021-04-23,0.0,0.0,57793.0,2539.0,Asia
2021-04-24,0.0,0.0,57793.0,2539.0,Asia
2021-04-25,1050.0,43.0,58843.0,2582.0,Asia
2021-04-26,0.0,0.0,58843.0,2582.0,Asia
2021-04-27,0.0,0.0,58843.0,2582.0,Asia
2021-04-28,0.0,0.0,58843.0,2582.0,Asia
2021-04-29,0.0,0.0,58843.0,2582.0,Asia
2021-04-30,0.0,0.0,58843.0,2582.0,Asia
2021-05-01,0.0,0.0,58843.0,2582.0,Asia
2021-05-02,1279.0,55.0,60122.0,2637.0,Asia
2021-05-03,0.0,0.0,60122.0,2637.0,Asia
2021-05-04,0.0,0.0,60122.0,2637.0,Asia
2021-05-05,0.0,0.0,60122.0,2637.0,Asia
2021-05-06,0.0,0.0,60122.0,2637.0,Asia
2021-05-07,0.0,0.0,60122.0,2637.0,Asia
2021-05-08,0.0,0.0,60122.0,2637.0,Asia
2021-05-09,1720.0,49.0,61842.0,2686.0,Asia
